record_id,query_id,source,title,published_at,url,doi,abstract_available,abstract_characters,decision,novelty_axes,reason,evidence_basis,full_text_status,review_status,reviewed_at,claim_ids,scientific_verification_performed
https://openalex.org/W4319348721,Q001-openalex_works,openalex_works,Disciplinary Sanctions against Judges: Punitive but not Criminal for the Strasbourg Court - Pragmatism or another Twist towards Further Confusion in Applying the Engel Criteria?,2022-01-01,https://doi.org/10.30709/eucrim-2022-018,10.30709/eucrim-2022-018,true,1854,EXCLUDE_OUT_OF_SCOPE,financial_integrity,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4385423083,Q001-openalex_works,openalex_works,Features and Scope of Regulatory Technologies: Challenges and Opportunities with Industrial Internet of Things,2023-07-30,https://doi.org/10.3390/fi15080256,10.3390/fi15080256,true,1397,EXCLUDE_OUT_OF_SCOPE,financial_integrity,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4246701070,Q001-openalex_works,openalex_works,Fintech and Financial Inclusion in Latin America and the Caribbean,2021-08-01,https://doi.org/10.5089/9781513592237.001,10.5089/9781513592237.001,true,638,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W7115185199,Q001-openalex_works,openalex_works,"Integrating digital asset platforms into AML frameworks: Balancing innovation, inclusion, and financial integrity",2025-07-01,https://doi.org/10.33545/26175754.2025.v8.i2k.637,10.33545/26175754.2025.v8.i2k.637,true,1766,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4411730532,Q001-openalex_works,openalex_works,"Multi-Agent AI Systems for Secure, Transparent, and Compliant Fraud Surveillance in Cross-Border FinTech Operations",2025-06-01,https://doi.org/10.55248/gengpi.6.0625.22103,10.55248/gengpi.6.0625.22103,true,2082,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4416645893,Q001-openalex_works,openalex_works,On the Operational Resilience of CBDC: Threats and Prospects of Formal Validation for Offline Payments,2025-08-11,https://arxiv.org/abs/2508.08064,10.48550/arxiv.2508.08064,true,1279,INCLUDE_FULL_TEXT,qualification;resilience_scale,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4388093245,Q001-openalex_works,openalex_works,Open Problems in DAOs,2023-10-29,http://arxiv.org/abs/2310.19201,10.48550/arxiv.2310.19201,true,801,EXCLUDE_OUT_OF_SCOPE,privacy,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4413296275,Q001-openalex_works,openalex_works,Operationalizing Analytics to Improve Strategic Planning: A Business Intelligence Case Study in Digital Finance,2022-01-01,https://doi.org/10.54660/.jfmr.2022.3.1.567-578,10.54660/.jfmr.2022.3.1.567-578,true,2234,EXCLUDE_OUT_OF_SCOPE,resilience_scale,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4416570530,Q001-openalex_works,openalex_works,Project Management at the Intersection of Technology and Business: Lessons from Large-Scale IT Solution Deployments,2024-01-29,https://doi.org/10.38124/ijsrmt.v3i1.1010,10.38124/ijsrmt.v3i1.1010,true,1296,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;resilience_scale;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W3003033094,Q001-openalex_works,openalex_works,Self-Sovereign Identity in a Globalized World: Credentials-Based Identity Systems as a Driver for Economic Inclusion,2020-01-22,https://doi.org/10.3389/fbloc.2019.00028,10.3389/fbloc.2019.00028,true,1890,EXCLUDE_OUT_OF_SCOPE,privacy,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4409600038,Q001-openalex_works,openalex_works,Strategic Financial Intelligence: Using Machine Learning to Inform Partnership Driven Growth in Global Payment Networks,2022-12-28,https://doi.org/10.38124/ijsrmt.v1i12.436,10.38124/ijsrmt.v1i12.436,true,1674,EXCLUDE_OUT_OF_SCOPE,qualification,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4214691052,Q001-openalex_works,openalex_works,The Future of Financial Systems in the Digital Age,2022-01-01,https://doi.org/10.1007/978-981-16-7830-1,10.1007/978-981-16-7830-1,true,150,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W3013756342,Q001-openalex_works,openalex_works,The GNU Taler system : practical and provably secure electronic payments,2019-02-25,https://theses.hal.science/tel-02138082,,true,2800,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;resilience_scale,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4411976657,Q001-openalex_works,openalex_works,"Toward the Mass Adoption of Blockchain: Cross-Industry Insights from DeFi, Gaming, and Data Analytics",2025-07-03,https://doi.org/10.3390/bdcc9070178,10.3390/bdcc9070178,true,1471,EXCLUDE_OUT_OF_SCOPE,privacy;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4312435350,Q001-openalex_works,openalex_works,Use of Administrative Evidence in Criminal Proceedings in Austria,2022-01-01,https://doi.org/10.30709/eucrim-2022-017,10.30709/eucrim-2022-017,true,983,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
http://arxiv.org/abs/2401.09811v1,Q002-arxiv_api,arxiv_api,A Framework for Digital Currencies for Financial Inclusion in Latin America and the Caribbean,2024-01-18T09:05:14Z,http://arxiv.org/abs/2401.09811v1,,true,761,INCLUDE_FULL_TEXT,resilience_scale;settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
http://arxiv.org/abs/2507.08880v1,Q002-arxiv_api,arxiv_api,Central Bank Digital Currencies: A Survey,2025-07-10T08:51:48Z,http://arxiv.org/abs/2507.08880v1,,true,1426,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
http://arxiv.org/abs/2405.10678v1,Q002-arxiv_api,arxiv_api,IT Strategic alignment in the decentralized finance (DeFi): CBDC and digital currencies,2024-05-17T10:19:20Z,http://arxiv.org/abs/2405.10678v1,,true,1853,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
http://arxiv.org/abs/2512.13213v1,Q002-arxiv_api,arxiv_api,"Towards Secure Decentralized Applications and Consensus Protocols in Blockchains (on Selfish Mining, Undercutting Attacks, DAG-Based Blockchains, E-Voting, Cryptocurrency Wallets, Secure-Logging, and CBDC)",2025-12-15T11:26:43Z,http://arxiv.org/abs/2512.13213v1,,true,1604,INCLUDE_FULL_TEXT,privacy;resilience_scale;settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2307/jj.4688123.11,Q002-crossref_rest_v1,crossref_rest_v1,APPENDIX 2:,2023-6-8,https://doi.org/10.2307/jj.4688123.11,10.2307/jj.4688123.11,false,0,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.4324/9781003266921-23,Q002-crossref_rest_v1,crossref_rest_v1,Application of Multi-CBDC Bridge in Cross-Border Payments,2022-1-20,https://doi.org/10.4324/9781003266921-23,10.4324/9781003266921-23,false,0,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.5394110,Q002-crossref_rest_v1,crossref_rest_v1,CBDC Cross-Border Settlement Prototype: Programmable Compliance for Cross-Border CBDC Settlement Using ISO 20022 and FATF Travel Rule Automation,2025,https://doi.org/10.2139/ssrn.5394110,10.2139/ssrn.5394110,false,0,PRIORITY_FULL_TEXT,financial_integrity;qualification;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.5116512,Q002-crossref_rest_v1,crossref_rest_v1,CBDC Settlement: Implications for Money Creation and Maturity Transformation,2025,https://doi.org/10.2139/ssrn.5116512,10.2139/ssrn.5116512,true,862,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.1108/978-1-83797-130-520241014,Q002-crossref_rest_v1,crossref_rest_v1,"Central Bank Digital Currency (CBDC): Concepts, Wholesale and Cross-Border CBDC",2024-9-27,https://doi.org/10.1108/978-1-83797-130-520241014,10.1108/978-1-83797-130-520241014,true,560,INCLUDE_FULL_TEXT,qualification;settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.58532/nbennurampo7,Q002-crossref_rest_v1,crossref_rest_v1,CROSS-BORDER CBDC &amp; INTEROPERABILITY: CROSS-BORDER PAYMENTS &amp; MULTIPLE CBDC SYSTEMS (MCBDC),2025-3-1,https://doi.org/10.58532/nbennurampo7,10.58532/nbennurampo7,true,1021,PRIORITY_FULL_TEXT,financial_integrity;privacy;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2307/j.ctv9hvqz9,Q002-crossref_rest_v1,crossref_rest_v1,Cross-Border Commemorations,2019-6-30,https://doi.org/10.2307/j.ctv9hvqz9,10.2307/j.ctv9hvqz9,false,0,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.2335449,Q002-crossref_rest_v1,crossref_rest_v1,"Cross-Border Trade Settlement in Renminbi  - Risks, Implications and Prospects",2013,https://doi.org/10.2139/ssrn.2335449,10.2139/ssrn.2335449,true,579,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.6676567,Q002-crossref_rest_v1,crossref_rest_v1,Digital Co-Governance: A Multi-CBDC and AI Architecture for Cross‑Border Payments Beyond Dollar Dominance,2026,https://doi.org/10.2139/ssrn.6676567,10.2139/ssrn.6676567,true,2532,PRIORITY_FULL_TEXT,financial_integrity;qualification;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.22541/au.175873362.28991390/v1,Q002-crossref_rest_v1,crossref_rest_v1,Digital Gold-Backed Regional/Trading Bloc Settlement Framework: An Alternative Cross-Border Settlement for Developing and Underdeveloped Economies,2025-9-24,https://doi.org/10.22541/au.175873362.28991390/v1,10.22541/au.175873362.28991390/v1,true,1546,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.22541/au.175873362.28991390/v2,Q002-crossref_rest_v1,crossref_rest_v1,Digital Gold-Backed Regional/Trading Bloc Settlement Framework: An Alternative Cross-Border Settlement for Developing and Underdeveloped Economies,2025-9-29,https://doi.org/10.22541/au.175873362.28991390/v2,10.22541/au.175873362.28991390/v2,true,1556,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.1007/978-981-19-3242-7_9,Q002-crossref_rest_v1,crossref_rest_v1,Digital Platforms for Cross-Border Settlement of CBDC,2022,https://doi.org/10.1007/978-981-19-3242-7_9,10.1007/978-981-19-3242-7_9,false,0,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.36227/techrxiv.175022064.47828583/v1,Q002-crossref_rest_v1,crossref_rest_v1,Digital Yuan Cross-Border Pilot: Blockchain and AI Integration in China's CBDC Infrastructure (2021-2024),2025-6-18,https://doi.org/10.36227/techrxiv.175022064.47828583/v1,10.36227/techrxiv.175022064.47828583/v1,true,553,PRIORITY_FULL_TEXT,financial_integrity;resilience_scale;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.3951322,Q002-crossref_rest_v1,crossref_rest_v1,International Law Settlement of Territorial and Cross-border Disputes,2021,https://doi.org/10.2139/ssrn.3951322,10.2139/ssrn.3951322,true,681,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.22617/tcs220357-2,Q002-crossref_rest_v1,crossref_rest_v1,Local Currency Collateral for Cross-Border Financial Transactions,2022-9,https://doi.org/10.22617/tcs220357-2,10.22617/tcs220357-2,false,0,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.5318801,Q002-crossref_rest_v1,crossref_rest_v1,Reducing Cross-Border Settlement Frictions Through Grmtmaos,2025,https://doi.org/10.2139/ssrn.5318801,10.2139/ssrn.5318801,false,0,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.7061098,Q002-crossref_rest_v1,crossref_rest_v1,Shifting Paradigms in Cross-Border Service Exports: Legal Compliance and GST Registration Thresholds for Independent Consultants in India,2026,https://doi.org/10.2139/ssrn.7061098,10.2139/ssrn.7061098,true,596,EXCLUDE_OUT_OF_SCOPE,financial_integrity;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.7057658,Q002-crossref_rest_v1,crossref_rest_v1,Sovereign Asset Tokenization and Federated Cross-Border Securities Settlement,2026,https://doi.org/10.2139/ssrn.7057658,10.2139/ssrn.7057658,true,1843,PRIORITY_FULL_TEXT,financial_integrity;privacy;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.1093/tandt/ttw239,Q002-crossref_rest_v1,crossref_rest_v1,Step Advanced Certificate in Cross-Border Estates,2017-4,https://doi.org/10.1093/tandt/ttw239,10.1093/tandt/ttw239,false,0,EXCLUDE_OUT_OF_SCOPE,settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.4337/9781785365300.00034,Q002-crossref_rest_v1,crossref_rest_v1,THE EUROPEAN CERTIFICATE OF SUCCESSION: REDRESS PROCEDURE AND SUSPENSION OF THE EFFECTS OF THE CERTIFICATE,2022-6-10,https://doi.org/10.4337/9781785365300.00034,10.4337/9781785365300.00034,false,0,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.6029594,Q002-crossref_rest_v1,crossref_rest_v1,The Glass Border: Behavioral Risk and Forensic Realities in U.S.-Mexico Cross-Border Compliance,2026,https://doi.org/10.2139/ssrn.6029594,10.2139/ssrn.6029594,false,0,EXCLUDE_OUT_OF_SCOPE,financial_integrity;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.2139/ssrn.6232900,Q002-crossref_rest_v1,crossref_rest_v1,The Gold Bridge Protocol: Neutral Cross-Border CBDC Settlement via Tokenised Gold,2026,https://doi.org/10.2139/ssrn.6232900,10.2139/ssrn.6232900,true,1199,PRIORITY_FULL_TEXT,financial_integrity;settlement_interoperability,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.1017/9781788216333.009,Q002-crossref_rest_v1,crossref_rest_v1,Wholesale CBDC: cross-border examples,2023-6-8,https://doi.org/10.1017/9781788216333.009,10.1017/9781788216333.009,false,0,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.47576/2949-1916.2026.5.5.011,Q002-crossref_rest_v1,crossref_rest_v1,Сравнительный анализ мульти-платформ CBDC и их влияние на трансграничные платежные системы,2026-5-31,https://doi.org/10.47576/2949-1916.2026.5.5.011,10.47576/2949-1916.2026.5.5.011,true,3556,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
10.33516/maj.v58i1.55-57p,Q002-crossref_rest_v1,crossref_rest_v1,“CBDC-Cross Border Payments”,2023-1-1,https://doi.org/10.33516/maj.v58i1.55-57p,10.33516/maj.v58i1.55-57p,true,1166,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4396555568,Q002-openalex_works,openalex_works,A method for classifying blockchains and crypto-assets using 'switching circuits’,2024-04-01,http://doi.org/10.47473/2020rmm0136,10.47473/2020rmm0136,true,1466,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4309715781,Q002-openalex_works,openalex_works,A Multi-Currency Exchange and Contracting Platform,2022-11-01,https://doi.org/10.5089/9798400224188.001,10.5089/9798400224188.001,true,821,EXCLUDE_OUT_OF_SCOPE,financial_integrity;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4412813095,Q002-openalex_works,openalex_works,A Policy-Driven Ecosystem for an Indonesian Rupiah Stablecoin,2025-07-31,https://doi.org/10.36227/techrxiv.175393423.36882276/v1,10.36227/techrxiv.175393423.36882276/v1,true,1439,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4412796128,Q002-openalex_works,openalex_works,"A Quantum-Safe, Interoperable, and Decentralized Payment Infrastructure for the Post-Classical Era as a Strategic Framework for Secure Global Transactions",2025-07-31,https://doi.org/10.19044/esj.2025.v21n19p17,10.19044/esj.2025.v21n19p17,true,1721,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;resilience_scale;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W7128681996,Q002-openalex_works,openalex_works,A Survey on Securing Smart Finance using Artificial Intelligence and Blockchain,2026-01-10,https://doi.org/10.70470/shifra/2026/001,10.70470/shifra/2026/001,true,2389,EXCLUDE_OUT_OF_SCOPE,financial_integrity;privacy;qualification;resilience_scale;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W3096676007,Q002-openalex_works,openalex_works,Blockchain networks :,2021-02-08,https://doi.org/10.6028/nist.ir.8301,10.6028/nist.ir.8301,true,1908,EXCLUDE_OUT_OF_SCOPE,privacy;qualification;settlement_interoperability,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4255533925,Q002-openalex_works,openalex_works,Blockchain Networks:,2020-09-29,https://doi.org/10.6028/nist.ir.8301-draft,10.6028/nist.ir.8301-draft,true,511,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4406695548,Q002-openalex_works,openalex_works,Blockchain Technology in Project Finance,2025-01-22,https://doi.org/10.4324/9781003568797,10.4324/9781003568797,true,2054,EXCLUDE_OUT_OF_SCOPE,,No CBDC or named sovereign-digital-currency anchor in title/abstract,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4313892677,Q002-openalex_works,openalex_works,CBDC bridging between Hyperledger Fabric and permissioned EVM-based blockchains,2023-01-09,http://dx.doi.org/10.36227/techrxiv.21809430.v1,10.36227/techrxiv.21809430.v1,true,1080,INCLUDE_FULL_TEXT,resilience_scale;settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4360985261,Q002-openalex_works,openalex_works,CBDC bridging between Hyperledger Fabric and permissioned EVM-based blockchains,2023-03-26,https://doi.org/10.36227/techrxiv.21809430.v2,10.36227/techrxiv.21809430.v2,true,1080,INCLUDE_FULL_TEXT,resilience_scale;settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W4396692413,Q002-openalex_works,openalex_works,Compliance Design Options for Offline CBDCs: Balancing Privacy and AML/CFT,2024-01-01,https://doi.org/10.2139/ssrn.4770513,10.2139/ssrn.4770513,false,0,PRIORITY_FULL_TEXT,financial_integrity;privacy,Multiple C001 assurance surfaces interact and may materially narrow or defeat the claim,TITLE_ONLY,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W3047794938,Q002-openalex_works,openalex_works,Design Choices for Central Bank Digital Currency: Policy and Technical Considerations,2020-08-01,https://doi.org/10.3386/w27634,10.3386/w27634,true,1714,INCLUDE_FULL_TEXT,privacy;resilience_scale,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
https://openalex.org/W7128361419,Q002-openalex_works,openalex_works,"Digital assets: risks, regulations, mitigation",2026-02-09,https://doi.org/10.1186/s40854-025-00848-y,10.1186/s40854-025-00848-y,true,1676,INCLUDE_FULL_TEXT,settlement_interoperability,At least one C001 assurance surface is present; full-text reconciliation required,TITLE_AND_ABSTRACT,NOT_REVIEWED,AI_ASSISTED_PRIMARY_SCREEN_DRAFT,2026-08-29,C001,false
